Name,Username,Label
zeca mca,zmca,1
Natália Noffke de Almeida,nahbrisa,1
O POVO +,opovomais,1
Step Calzados,brasucamulticultural,0
Shopping Garden,taltuagens,0
Paulista em 1° Lugar,paulistaem1lugar,1
LATAM Pass,latampass,1
Eduardo Polastreli,lirouskyo,0
👽    MARCELO BBOY   👽,kayocesar,0
Lendário Neymar Jr.,eurekka,0
Cidade Repórter,cidadereporter,1
Fernanda Barth,fefebarth,1
Dr. Autopeças,drautopecasoficial,1
ESCÂNDALO INTIMO| LS,luisa.sonzer,1
ANITTA RECIFE-PE,centralanittarecife,1
André Manhiça,barcrossroads,0
Somando Coordenadas,xadrezbrasil,0
Evandro Leitão,originarios_do_brasil,0
Contra censura,contra_censura2022,1
Câmara de Santos,deputadogiovanicherini,0
Henrique Príncipe | Autoconhecimento,henriqueprincipe,1
Miguel Cabral,prefeitomiguelcabral,1
Intelprise - Ai Company,portuguesvirtual,0
STONEWALL ®︎,mbmaquinas,0
Zé Maria,macaparanahoje1,0
Luis Fabiano Mil Grau,fabuloso_m1l_grau,1
Inácio Arruda,catedraladjacarei,0
Sonhos de Menina e Menino👦👧Baby Kids e Teen,jornalopantaneiro,0
Boia Fria Produções,pauloscottreal,0
Canal 11,canal_11,1
Dani Morethson,danimorethson,1
Bruno | Venda sem aparecer | Mentor | Renda Extra,perfildesativado102752,0
O melhor Camisa 9 da historia do Futebol,melhor9dahistoria_,1
Pedro Torreão,torreao,1
Nath Finanças,nathfinancas,1
Vanessa Gaudiano | Fitoterapeuta,vanessagaudiano,1
The One Sports Bar & Grill,theonesportsbar,1
HiperNotícias,boulevardconquista,0
Fã do rei Roberto Carlos,pedago.biia,0
Breno Amaro,brenoamaro,1
Escola Superior do MPGO,esump_mpgo,1
Panos Subversivos,panossubversivos,1
Nick Fontana,eliana_pontual,0
Ellebasi Leborts,ellebasi.leborts,1
Sara Spíndola,lojas.jes,1
Ricardo Lacet,jornaldocariri,0
Buteco Comedy Bar,butecocomedyoficial,1
Jequitiba fm,infoambiental,0
FUTEBOL GOOL,futebolgool,1
Futebol em Números,futebol_em_numeros,1
Fora Bolsonaro • Rio Verde/GO,justicadesaia,0
GG Notícias,homenurseassessoria,0
𝑳𝒊𝒍𝒊𝒂𝒏𝒚 |  𝑪𝒐𝒏𝒔𝒖𝒍𝒕𝒐𝒓𝒂 𝒅𝒆 𝑽𝒆𝒏𝒅𝒂𝒔,drfabiobezerra,0
Zuk,portalzuk,1
Jovem Milionário,tvvincere,0
CASA9 Gastronomia,unicv.centrouniversitario,0
sincero,cabangaiateclube,0
PRF no Tocantins,prf_to,1
Diego Faria,emerjoficial,0
Rods,rods_,1
Mirian Ferreira,eumirian.ferreira,1
Deborah Rabello,igarape_cultura,0
Trick Nick,tricknickoficial,1
Jornal da Cidade Niterói 🗞,jornaldacidadeniteroi,1
Fernando Maluhy Tecidos,fernando_maluhy,1
Tom Karabachian,tomkarabachian,1
Gisielly Viana - Maternidade Transparente,f5cariri,0
Viverdefe,viverdefe,1
Jair Santos,elsenormopa,0
Ronny De Souza Silva,cofecon,0
handebol brasileiro,fcfcomunica,0
João Luiz Ramos 🌵,joaoluiz_irara,1
Sistema Teresense de Notícia | STN,sistemateresensedenoticia,1
Tiago J Albrecht,saiunamidiaoficial,0
Um universitário também chora,umuniversitariotambemchora,1
Samuel Costa,andreschavier,0
Estreito Online,estreitonline,1
Estevão Filipe,boiquente_recife,0
CC Eintracht,cceintracht,1
NORA,nora______xd,1
Go! Marketing Esportivo,gomktesportivo,1
Desativei,perfildesativado102752,1
Shopping China Rivera,alemaodoforrooficial,0
Maricota_Chic,maricotachic_brecho,1
Corte_costura_off,corte_costura_off,1
Gazeta de Itaúna,jairmessiasbolsonaro,0
Ipsos iSay Brasil,ipsosisaybrasil,1
Paolla Miguel,vaipaolla,1
Fausto Santos Jr.,ptnosenado,0
Felipe D'Avila,newtoncd,0
Eide Paiva,carolgoncalves.pe,0
PARAUAPEBAS URGENTE,parauapebas.urgenteof,1
W3 News,bonisupermercados,0
André Schaeffer Xavier,ilp.sp,0
Empório e Cafeteria,reservadomineiro,1
Portal Campo Alegre WEB,campoalegreweb,1
URUBUBRABO,urububrabo,1
Angélica Möller | Dj,bandfmlages,0
Diógenes Brandão,diogenesbrandaonarede,1
ONE Ministério,oneministerio,1
AROMAS E ACESSÓRIOS,massafmpontagrossa,0
Universidade de Araraquara,minutohaole,0
Ateliê Juliane Lopes,ateliejulianelopes,1
"Juliana Flores/Mãe Atípica,Palestrante Motivacional e Escritora",nelci.hammerle,0
Billie Eilish Brasil,sargentoreginauro,0
🇧🇷Família Bolsonaro Pará🇧🇷,conservadorismo.revolucionario,0
gabyharbcake,gabyharbcake,1
Samara Martins,metaversotricolor,0
Clube do Técnico EAD,clubedotecnico,1
Intelprise - Ai Company,intelprise,1
André Baliera,supermercadomarju,0
🏳️‍🌈 Luiz Felipe  ✊🏿,ofcluizfelipe,1
Vip Lanches,viplanches.pa,1
WDE a Grife da Refrigeração ❄️,wderefrigeracao,1
Pedro Tourinho,tourinhopedro,1
JP SteakHouse Goiânia,jpsteakhousegoiania,1
Direitão 💡🇧🇷,adrianapaesoficial,0
Inst. de Arquitetos do Brasil,iab_brasil,1
Xtreme Camisetas 🚴‍♂️🏃‍♂️⚽️🏐🎽,grupoeutopo,0
SANTISTA CABULOSO | Oficial,cinepolisbrasil,0
Footstats,footstats.i2a,1
Sturion Motors,juniorsouzza_rj,0
Wendell Melo | Digital Influencer de Jaboatão - JW PE 🌵,dannibrazil2,0
Criar - Papelaria e Scrapbook!,criarscrapbook,1
Instituto Viva Bicho,seu.sertanejo,0
JS_Angola,bancadaativista,0
Igreja Presbiteriana Limeira,iplimeira,1
Rafa César,fernando,0
Direita Minas Ipatinga,direitaminasipatinga,1
Deco SRN • Andre Habib,decosrnoficial,1
Mega Feirão dos Calçados | Flórida,edgar.racing,0
AmoreRedheads,amoreredheads,1
Paz e Gratidão,joaorelampagooficial,0
MATHEUS MOREIRA /  BABADO SECRETO,babadosecretoficial,1
Ricardo Freitas,ricofrei,1
Ilhéus Eventos,vitornaressi,0
OraculistaDonJulio,oraculistadonjulio,1
AracellyCantuário,aracellycantuario,1
Som da Luz,laboutik_,0
Aline Cakes | Aline Okumura,ryanemariana,0
Ferreira Eventos Culturais,jorgeseifjunior,0
Marina Xandó,portalwrnews,0
Prefeitura Municipal de Domingos Martins,prefeituradomingosmartins,1
Casa Hacker,casahacker,1
Flavia Wenceslau,flavia.wenceslau,1
Daniela Magalhaes,danymmagalhaes,1
Derivaldo Pinto,amapadigital,0
Geovanne Santos,geovannesantos.tv,1
Obadias Benones - Vereador em Criciúma,oenfurecido,0
Mercial Arruda,nenacabraloficial,0
🅼🅾🅽🆂🆃🆁🅾🆂 🅴 🅼🆄🆂🅰🆂,monstrosemusas,1
Bauru Shopping,analopes9,0
Palmeiras Online,eduardocuryoficial,0
Feira Nacional do Podrão,feiradopodrao,1
Felipe Tadewald,felipe.tadewald,1
Márcio Colombo,eduardo.madeira8,0
Gaviões da Fiel,dellourartatelie,0
Rogério da ANE,ane_mogi,1
Francisco Cardoso,dr.francisco_cardoso,1
TJMG,empregoslondrinaeregiao,0
Top Phone UK,pedronevesholanda,0
Müller Ferreira,soldadomuller,1
Quezia Miranda,comdevocao,0
Elizabeth A Bezerra,elizabethbezerraautor,1
O Município Joinville,omunicipiojoinville,1
Angelo Fabricio,codinome,1
Federação Cabo-verdiana Futebol,adaildoneto,0
Blue Sol Energia Solar,memesbrasil.fsn,0
O Diário da Encosta da Serra,odiarionet,1
TV Ipojuca Online / Rede i,direitapalmasto,0
𝑀𝑜𝑑𝑎 𝐹𝑒𝑚𝑖𝑛𝑖𝑛𝑎 & 𝑀𝑎𝑠𝑐𝑢𝑙𝑖𝑛𝑎!,adorata_nmt,1
RING LIGHT BRASIL OFICIAL  🇧🇷,rodrigogomes.oficial,0
Enric Lauriano,maemoderna_nacozinha,0
Frente Revolucionária Conservadora,kessesoficial,0
Leleco Pimentel,soberanos,0
Wilde Cambão,megainfo.oficial,0
RÁDIO CIDADE,radiocidadecamaqua,1
Cmet Pmac,cmet_pmac,1
Rádio CBN Joinville 95.3 FM,claradourado,0
RS SERVIÇOS,centralidadedotrabalho,0
Acadêmicos de Vigário Geral,carlosgaguim,0
Mecias de Jesus,xanravelli,0
Portal Notícias Colômbia SP,portalnoticiascolombiasp_,1
Kiko Prata,dra_suellenlima,0
Danielzinho-Belford Roxo,danielzinhooficial,1
Div Tv,divtvoficial,1
Walfredo em Busca da Simbiose,daiabazzo,0
BAYSIDE KINGS,baysidekings,1
academia fora de contexto,foraacademia,1
CABio Tatiana Konno,cabioufrjmacae,1
Lojas Algodão Doce,livramentohoje,0
Groove Burger ®️,tricknickoficial,0
Raphael Fonseca,raphaelfonsecairupi,1
Vou de Andorinha,voudeandorinha,1
Maragogi e Região,maragogieregiao,1
Coronel Helena Reis,max_laguna,0
José William,josewilliamoficialsf,1
Casa Branca Imobiliaria,andrerodini,0
BLOG 𝗙𝗟𝗢𝗥𝗘𝗦𝗧𝗔 𝗘𝗠 𝗗𝗘𝗦𝗧𝗔𝗤𝗨𝗘 🌵🎥📸,renancalheiros,0
𝙇𝙤𝙣𝙙𝙧𝙞𝙣𝙖 𝘽𝙞𝙠𝙚 𝙎𝙝𝙤𝙥,londrinabikeshop,1
Vanessa Amaral,nessamaral,1
AG Immigration Group | Advogado de Imigração EUA 🇺🇸,agimmigration.law,1
Carla Silva,ofcluizfelipe,0
Lucia Guder,prefeituracampoalegre,0
ACHEI AQUI 🔖,achadinhos_aquibr,1
Bahia Comenta,bahiacomentaoficial,1
ENO CULTURA | Educação Etílica,jeronimogoergen,0
Glauco Araújo,olavodecarvalho,0
Oh!Artes - Eventos no Brasil,ohartes,1
Blog da Engenharia ®,thewineschoolbrasil,0
🇧🇷⚽ Futebol Feminino ⚽️🇧🇷,euricedinizoficial,0
Diário de Salvador,povosdaterraofc,0
Matheus Mafepi,matheusmafepi,1
@ttodeolho,ttodeolho,1
NEM QUERIA 🤭,clickriomafra,0
Raquel couto,rachelmoon2k23,1
Erick Mafra,erickmafra,1
TV Tribuna PE,redecompras,0
Bruna Scalco,matadesaojoaoinforma,0
Flavio Delli,redebabados,0
Arthur!,institutomixniteroi,0
Zenaide Bar Oficial,zenaidebar,1
Onã Rudá,onaruda2,1
CARPE VITA ® Festas | networking | reveillon,ingressonacional,0
Crônicas na Bagagem,cronicasnabagagem,1
Mastrella l Desde 1999,lucateentv,0
JORNAL INSIDE,ulyssesgomes,0
Aquino Lopes | Advocacia Previdenciária,aquinolopesadvogados,1
TRE-BA,trebahia,1
Primeira Página MS,imaterial_artesanatobrasileiro,0
𝔾𝕖𝕣𝕠𝕟𝕚𝕞𝕠 𝔾𝕣𝕒𝕟𝕛𝕒 • 𝔾𝔾,gg_realoficial,1
Priscila Ferreira  |  Espiritualidade,priferreira.plenas,1
Bianca Moreira Cantora,biancamoreiracantora,1
Nask Groove,naskgroove,1
Cristian de Paula Gomes,proindiosp,0
AracellyCantuário,ivanbastoses,0
Sua Musica Rap🎶 | Trap × Funk × Rap,suamusicarap,1
Bruno Galoti Orlandi,thiaguinhosilva_itapevi,0
Rádio Cidade,radiocidadeoficial,1
Rio Grande do Sul,portalgustavomioto,0
Sergio Majeski,kazzttor.podcast,0
PEDRO FILETTI,robonarooficial,0
Pai do Pai da Bolsa | Investimentos,paidopaidabolsa,1
Cabritos na Montanha,cabritosnamontanha,1
Blog Chico Andrade,dradunniabaldissera,0
Jun Ioneda,prof.eduardo.ota,0
Brenda Jennifer,brenjennifer,1
King Jacaré,kingjacare_multimarcas,1
Carlos Augusto Tututa,abraleoficial,0
Bispo Josivaldo Batista,bpjosivaldobatista,1
Cristian Zandoná Criveletto,cristian.criveletto,1
Nação Conservadora,fselfcustom,0
Alan Lopes,alanlopesrio,1
Bricks Treinamentos Aquáticos,cidaoliveirapt,0
NDTV Floripa,sargentojunkes,0
Bolsonéas 2.0,santa_faustina_kowalska,0
Sheila de Carvalho,enfoco.com.br,0
Tribus Bar,tribusbarbc,1
João Marco,instasurreal,0
SomosResistência,somosresistenciaof,1
Jones Manoel,brunnosagi,0
Leonardo Sakamoto,leosakamoto,1
Patrick Lopes,jornalinside,0
Renata Abreu,blogdedaltroemerenciano,0
Traders de Salto Alto | Trader,tradersdesalto,1
ROANE BELLO,roanebello,1
Igreja do Nazareno Central de Fortaleza,igrejadonazarenofortaleza,1
João Oliveira,grupo.soultech,0
Eder Borges,degraucultural,0
Um Refrão 🎵,umrefrao_,1
𝑻𝑽 𝑺𝑰𝑺𝑻𝑬𝑴𝑨 𝑽𝑰𝑷,armazemgaragem,0
O PROGRESSO DIGITAL,oprogressodigital,1
Ana Laura Ravagnani,adrianolimaprefeito,0
Portal de Beltrão,clubedocarroantigodobrasil,0
Vagas de emprego em Goiania e regiao,goianiaempregos,1
Randerson Leal,randersonleal,1
Tassia Guarnieri,receitascomamorlowcarb,0
Hélio Isaias,helioisaiaspi,1
Moda Infantil | Loja Infantil | Loja de Bebe em Manaus,jo.maededois,1
biba meira,cvc.ba.stellamaris,0
Thatiana Bione,lara_vidasaudavel,0
Tiago Barbosa,juninho08,0
Portal Porque,pauloserdan,0
Ferrero Cloth Store💥,ferrerocloth,1
Michelle Alves,zeducoelho,0
Lucas Pedrosa,vilaricanews,0
Versículos da Manhã,gg_realoficial,0
Arquitetura Colonial,colonialarquitetura,1
Frente Progressista Oficial,floripamilgrau,0
Luiz F. Moraes,luizfmoraes93,1
Carol Murray,murray.bnkr,1
GOSSIP DA FAMA,joaquimguilhermebarbosa,0
Nara👨‍👩‍👦‍👦,naralline_,1
[FECHADO],smeraldonews,1
Julio Vertullo,juliovertullo,1
Duda Hidalgo,dudahidalgo13,1
Café com Leitão Podcast,cafecomleitaopodcast,1
Canal Ciência Numismática,ciencianumismatica,1
Fabiana Lima,casa_do_bebegyn,0
Marcos Antonio,rodrigosantsof,0
Diário de 2 Pais,diariode2pais,1
RP50,marquinhodeputado,0
Sam Lee,fm945apucarana,0
Catolico Tradicional News,hbagnoli,0
Frei Jaime Bettega,freijaime,1
Robson Matiola de Oliveira,kailanefrauches,0
Fazenda Belém,fazenda_belem_,1
Guilherme Cardoso,animesinjapan,0
Marcelino Galo,brunozambelli.sp,0
Mastrella l Desde 1999,pepperpaulo,0
Mossoró Ordinário,mossoroordinario,1
Dudu Dantas,duducubati,1
Lucas Cassule 🇦🇴,danitenorionutri,0
ANA Amazônia,maranataitapeva,0
Helena Bagnoli,kissmodafeminina,0
HD Shopping,hd_shopping,1
Raffael Marques,jayce_brasil,0
Nando Cunha,nandocunha10,1
Gabriel Martins,mbcf.bcn,0
Deputado Estadual,liberdade929,0
Atacadão Das Peças,cigana_sharita,0
Tribunal de Justiça Alagoas,tjal.oficial,1
PROGRAMA SENSACIONAL,finanpratica,0
Simone Gomes,sisinestesia,1
Maluna 🌱 Ilustradora,malunaart,1
Joaquim da Farmácia,maranhaonoticias,0
Amanda Vettorazzo,floriculturagrazyflores,0
Patrícia Santos,afabianepereira,0
Jornal de Pomerode,euheinrique,0
Claudio Manoel dos Santos,cmanoel,1
Laranja Lima Shoes Oficial ®,laranjalimashoes,1
Rafael Ribeiro ©,amandaramalho,0
Carol Nakamura,simazzer,0
TCM Notícia,tcmnoticia,1
Valadares Filho,valadaresfilho,1
Comunidade Cultura e Arte,comunidadeculturaearte,1
Celia Matsunaga,celiamatsunaga,1
NICE STORE PRESENTES,nice.store.presentes,1
TM BRAND,ilhanoticias,0
Riagah,republicanos10,0
AirConcierge Brasil,airconciergebrasil,1
Edgar Lisboa,prefeituraviana,0
Plinio Profeta,plinioprofeta,1
PREPARA | CONCURSOS PÚBLICOS,taipabrasilpipa,0
Jorge Antonio Barros,reporterdecrime,1
𝘔𝘜𝘈𝘙𝘌𝘚𝘖𝘍𝘐𝘊𝘐𝘈𝘓✴️®,muaresoficial,1
Aquiles Marchel Argolo,lukie_official,0
Thais Faria / Sobrancelhas,designerthais,1
Pinella,pinella408norte,1
Portal da Cidade Ipatinga,portaldacidadeipatinga,1
Revista & Mercado Imobiliário,noticiasrondoniaro,0
O PROGRESSO DIGITAL,gateirasdobrasil,0
Cristina Serra,elbiagannoum,0
Prefeitura de Rio do Sul,zueirasaoluis,0
Best Polynesian Tattoos,best_polynesian,1
Patricia Ferrari,patricialaraia,1
Por Hanna Figueiredo | RH,amigadorh,1
Esperando Busão,esperandobusao,1
Carlos Mariucci,carlosmariuccioficial,1
Lourdes Rolim,portalmaispb,0
Fernando Djavan,sisinestesia,0
White Sunset Embaixador -Gustavo Lima,sunsetgustavolima,1
Jornal Agora,jornal_agora,1
Anelis Assumpção,mi.studiolive,0
Ivan Bastos,dindaxbijoux,0
O Grande ABC,libra_sign1,0
Sandro Heleno,sandrolocutoroficial,1
Samantha Quadrat,jacuipenews1,0
Grupo A Sua Voz,shirleimelloorganizer,0
Greenpeace -  Manaus (AM),supermercadomanaira,0
Luciana Andreatta,useup22,0
BiGUÁ TÁON®️ 🔵 NOTÍCIAS DE LAGES E SC,biguataon,1
Cravo e Canela® Oficial     por @bia.bayerl,instacravoecanela,1
Esteio Mil Grau,patriotasdeverdade,0
A Voz do Brasil~Oficial,avozdobrasiloficial,1
Festval Cascavel,amh2pe,0
SOC - Software para Gestão SST,socgestaosst,1
Wanderley Alves | PETROLINA EM DESTAQUE,blogpetrolinaemdestaque,1
Cariri Urgente News,alianca_irece,0
Up!22,useup22,1
Alessandra Poggi,mrn_millgrau,0
Milton Coelho,sobralonline,0
𝑮𝒊𝒔𝒆𝒍𝒆 𝑴𝒆𝒓𝒆𝒏𝒅𝒂 🦅💎,giselemerenda,1
Eu Sou de Niterói,eusoudeniteroi,1
América Locomotiva,laurabamberg,0
DR. KAIQUE ANDRADE | HARMONIZAÇÃO DE ORELHAS,drkaiqueandrade,1
Helena Tannure,htannure,1
Topo de bolo Belém/PA,elibellapersonalizados,1
Ricardo Moreira de Araujo,giubbarros,0
RAFA GROOMER | PET SALON,rafa.groomer,1
Ana Cañas,ana_canas,1
Dra Karem Canaes,dra_karemcanaes,1
Ministério Público SP,transamericarj,0
Milo Garage,xvpiracicaba,0
Cláudia Davini,motivageral.ofc,0
Nick Fontana,nickfontana_,1
Karina Viega 🍃,karinaviega,1
União Brasil 44 ES  - perfil oficial,uniaobrasil44_es,1
Blog Barreiros Esta é a Cidade,barreiros_cidade,1
Barbarella Bakery®️ Curitiba,tuaradiofatima,0
𝗙𝗜𝗟𝗛𝗢𝗦 𝗗𝗘 𝗗𝗘𝗨𝗦 ®,olavodecarvalho,0
FONTE,promobebidasgo,0
Adelmo Rodrigues Freitas,adelmobv,1
Fellipe Marques,prefeiturademutuipe,0
CMD Lima Pereira,cmd.limapereira,1
TRIINCA,af5motors,0
Jornal Hoje em Dia,vladimirsafatle,0
Anne Patrícia [ Gurita ],raquelgalvaomakeup,0
LULAPELONORDESTE,anadebiase,0
CBEsgrima,cbesgrima,1
Feira na Rosenbaum,feiranarosenbaum,1
Planeta das Moedas,planetadasmoedas,1
Geração Pró-Vida,casadocigano,0
The Comedy Club,comprarcuecas,0
UDB - União Direita Brasil 🇧🇷,genesistintas,0
Revista Revide,noticias.sjcampos,0
Bruno Carachesti,xanravelli,0
SOPAES,sopa_es,1
Leona Scarpe Oficial,sergiomajeski,0
Diário de Petrópolis,degfashion_oficial,0
Cross Experience 📍 Alfenas/MG,crossexperience.alfenas,1
Gastronomia | UFRJ,gastronomiaufrj,1
Esportes Jaguariúna,dani.zini_,0
Samer Agi,sabrinabomtempo,0
D'AZUL MODA EXECUTIVA & EVANGÉLICA,wagnerbatistaoficial,0
Paulo Dal Bò Pimenta,pepperpaulo,1
Denis Bezerra,portal27oficial,0
ACM Neto,acmnetooficial,1
Mauro Augusto Putti,antonioalimajr,0
DIREITA RAIZ,nenung_dragao,0
Zona Oeste Guetto Posse | Eventos & Mídia digital,nucleojornalismo,0
Bruna Caram,elevelife,0
PM São José dos Ramos-PB,letraespirita,0
Direita 022,direita_022,1
AdrianaNunes,adriananunes,1
Revista FULLPOWER,revistafullpower,1
𝔹𝕣𝕦𝕟𝕒 ℂ𝕠𝕤𝕥𝕒 ℕ𝕐ℂ,sandroalmeidasg,0
Prefeito Novinho,agendacapitaloficial,0
Portal de Notícias Impala [WiN – Word Impala Net],impala.pt,1
EducaMídia 60+,educamidia60,1
Sesc Avenida Paulista,sescavpaulista,1
Cesar Brod,cesarbrod,1
Cinema! Aqui e Agora!🎬,diariodes.faustina,0
Liga NFA,aconselho_,0
Marília Arraes,mariliaarraes,1
Saulo Teles,bazarcasamaria,0
Raffah 🦖,caiomvm,0
ALINE MIRANDA,gutastresser,0
Raffa Martin,djraffamartin,1
VICTOR LOU,superpao.supermercado,0
@ro_speck,_lula.presidente_,1
Ilé Candomblé - Jogo de búzios,ilecandomble_,1
Bebel Quirino Turismo,bebelquirinoturismo,1
Capoeiragem,cinearaujooficial,0
Oktoberfest Blumenau,radiofolhape,0
CBN Amazônia Belém,atelieflordeamendoa,0
Beatrix Cacau,rubmarspironello1,0
Vinicius Carvalho | A Serviço do Povo,viniciuscarvalhooficial,1
EU TOPO | Viagem em Grupo | Travel,paulaferreirag,0
Vila Carmosina Itaquera,vilacarmosinaitaquera,1
FAROL- Faculdade de Rolim de Moura,saboreandomaceio,0
Thiago Fernandes,thiagofernandes_mg,1
JOTA,jotaflash,1
Jorginho Mello,personalimobiliarialtda,0
GiseLLe ItiÉ,tre.rj,0
Olavo de Carvalho,olavodecarvalho,1
CARREGA BENFICA,r4veloficial,0
Ismael Silva Cândido,prefeituranovaserrana,0
Sinpro DF,sinprodf,1
Zaca Vasconcelos 🗣,zacavasconcelos,1
Rede Babados,quatrocincoum,0
Ali-Z Sound System aka Tiago Torres,alizsound,1
Israel Massa,israel_massa,1
H TECH | Celulares,homemaranhaderiodasostras,0
"Miga, tem babado! 😱",migatembabado,1
Geraldo Júnior,geraldojunioroficial,1
Giselle Beiguelman,gbeiguelman,1
Bruno Damásio | Emagrecimento,cmtctransportes,0
PIEDADE NOTICIAS,piedadenoticiasoficial,1
Salma Jô,dt3sports,0
CONTER,conselhoderadiologia,1
Val Donato,valdonato,1
Acadêmicos de Vigário Geral,vigariogeraloficial,1
A Voz do Bem de Itapiúna,anachonps,0
Michelle Freitas,cnagonzaga,0
Tiago Simon,cenasjoaogui,0
Mensagem de Lisboa,goatbr,0
Conselheiro Errado,sabedoria.sistemica_,0
CAÊ MARTINS,caesmartins,1
Futuro Máquinas Agrícolas,futuromaquinasagricolas,1
Piccoli Bambini® Campinas,piccolibambini_campinas,1
Deborah Sabara,deborahsabara,1
CBN Brasília,rotajuridica,0
Lucas Nascimento,comlucasnascimento,1
Dinho Ouro Preto,topphoneuk,0
Yantó,yanto___,1
Paquero Quero,lianacirne,0
Concita Maia Manchineri,concitamaia,1
Danilo Zanolini,folhadepontenova,0
PSC Nacional,mixelzinhurj,0
"I Am, EULER, The Emperor",euler.santebanes,1
Baile das Marinheiras,deputadoeduardocunha,0
Revista Let's Go Bahia ®️,jornalhora,0
Laiz Perrut,laizperrut,1
Império Das Maquiagens Oficial,imperiodasmaquiagensoficial,1
Power Rangers Brasil 🇧🇷,carregaangola,0
SILVÃO,fabiotrotamundo,0
SENSU Club BC,housejust_inbc,1
Muka AME,rebecaatacarejo,0
lulista,esquerda_piauiense,1
😍 Ola amigas(os) 🙏 Sejam bem vindos! Ao meu grupo de Rifas🍀👇👇👇,portalipaonline,0
Marianna Reis,direitaminas.itajuba,0
Naumi Amorim,emersonmartins,0
Exército Brasileiro,exercito_oficial,1
Lele's • Roupas & Acessórios,lelesloja,1
Lívia Marçal,armando_caricaturas,0
PORTAL BABADOS,portalbabados,1
Cervejaria Vierbrauer,carlosarnaldofilho,0
João Paulo Rodrigues,salvar.seu.casamento,0
Variedade e preço é aqui!,aluisiofashionoficial,1
EMBAIXADOR DA MARAPONGA 🎥,marapongaordinarioembaixador,1
PT Tatuí ★,meninasdosupermercado,0
Zéli Silva,zelibassilva,1
NICE STORE PRESENTES,denisegiestas,0
Leda Maria,ledamariaxuxa,1
Cristina Mel 🎤,cristinamelreal,1
Aracati Noticias,aracatinoticias,1
Pizzaria Guarani,pizzariaguarani,1
Espaço Patrick Ribeiro,espacopatrickribeiro1,1
Patricia Scarpin,taislopes,0
Marcelo Gurgel | Relacionamentos de Alto Valor,onnasilva,0
PlayGround Brasil,playground.br,1
Deputado Botelho,goncalvesimoveiscuritiba,0
"Fé com Amor, mensagem do dia",fe_com_amor,1
Revista IstoÉ Dinheiro,futtbrazil,0
Sivaldo Albino,martinselainecampos,0
Antonio Carlos Batista Do Nascimento,tvintegracao,0
Marcelino D'Almeida,arantesrafael,0
POR DENTRO DE TUDO,romanewsoficial,0
LowCars,lowcarsoficial,1
Aline Kezh,queziamirandaoficial,0
Professor  Del Nero,professordelnero,1
Pefoce,pefoceoficial,1
Jornal da EPTV e Bom Dia Cidade - Sul de Minas,jornaldaeptvsuldeminas,1
José Antônio Alves Donato (Donatinho),donatinhosbt,1
Mateus Potumati Mariano,potuma,1
Cassi Valadao,cassi_valadao,1
FPAK,fpakportugal,1
Bolsonaristas,barreiros_cidade,0
Giba Moura,thataalvespoetisa,0
Paula Taquari,homem.decarater,0
Maria Thereza Pacheco Alencastro Veiga,mateussartorioficial,0
Museu Felícia Leirner,f5multimarcas_ns,0
Pleno.News,plenonews,1
Fofoca dos Artistas,vera_ronzella,0
Luizianne Lins,soueuomemeiro,0
Yuri,yurimourarj,1
NN3RD_,nn3rd_,1
Lucão Quer Atenção,queridolucao,1
Jujuba Fashion Kids,jujubafashionkids,1
Eliane Xunakalo Bakairi,elianexunakalo,1
Viverdefe,codirectbr,0
Elias 💜,patriotasal,0
Endireita Imperatriz 🇧🇷,ticket.sports,0
Evandro Duarte | ENQUANTO ISSO EM GOIÁS,pernambucoemfoco,0
Paulo Antônio Briguet,luizbasile,0
Maria Dondoca,mariadondocaofc,1
Jd Miriam  💛,jd.miriam,1
Green Station,greenstationbr,1
𝐂APITÃO BRAZ,capitao_braz,1
Professor Mateus,professormateus,1
Medicina Prática - MP 🇧🇷,tiagorocha.oficial,0
🏠 Ministério Público de Mato Grosso,mpemt,1
Allianz Parque,residenciaemfisioterapia,0
COPACABANA,copacabana.oficial,1
Estilosa Moda Evangélica,estilosamodaevangelica,1
Jeff Nobre | Liderança de juventude,jeffnobre,1
Hospital Veterinário em Cachoeirinha,hospitalvethope,1
Guapimrim na Midia,centraldetudo,0
